Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
38128,722.321,267.020580783005,182.49544313308,1.4631630039567,0.729996530443638,38567,220.331743881045,0.735905502692478,0.988617211605777,0.918318654368572,0.825148920113007,0.007003267435559,0.002002671956688,0.680870740363662,0.996224877776716,DERMASON
35368,692.123,256.01224198162,176.374385837633,1.45152733355114,0.724828354965768,35704,212.207295393427,0.79873532068654,0.990589289715438,0.927798792158109,0.828895109666913,0.007238527538499,0.002107794676209,0.687067102829724,0.997296679741139,DERMASON
31855,664.685,251.885692752591,161.251272149544,1.56206949188588,0.768227958645283,32169,201.392764759657,0.718360995850622,0.990239050017097,0.906057411429438,0.799540309569987,0.007907257659789,0.001993274492978,0.639264706627271,0.998575895461839,DERMASON
33190,681.471,263.749496464533,161.078505357529,1.63739721745689,0.791842495988382,33566,205.569502820238,0.816221134692472,0.98879818864327,0.898095164561046,0.779411925239,0.00794665551264,0.001808974041643,0.607482949204766,0.994690890680386,DERMASON
31790,662.569,246.804091222862,164.556749509755,1.49981141434877,0.745281007417167,32139,201.187189271909,0.71048632218845,0.989140919132518,0.909993241986988,0.815169587647712,0.007763576320317,0.002114625495156,0.66450145662574,0.99662686949867,DERMASON
42023,746.715,272.962685785872,196.334047392452,1.39029724803792,0.694729974537998,42365,231.31222490047,0.795347868877281,0.991927298477517,0.947081091987246,0.847413353347222,0.006495554476974,0.002066223064609,0.718109391431184,0.998385510696958,DERMASON
34306,686.346,255.724120744449,171.233745730586,1.49342128593506,0.742718829994964,34714,208.997023475657,0.713697262211867,0.988246816846229,0.915153054002098,0.817275362477493,0.007454209780926,0.002051421964264,0.667939018112717,0.997514347356094,DERMASON
35845,691.866,237.529682478127,193.327787052606,1.22863705264207,0.580990955231008,36310,213.633498031165,0.780936819172113,0.987193610575599,0.941010503647976,0.899397059779416,0.006626577834513,0.002674699029568,0.808915071139858,0.993863028843024,DERMASON
30132,641.444,235.368210734892,164.047865973795,1.43475326141999,0.717086723480839,30578,195.870503042086,0.769773145309626,0.985414350186408,0.920280730375542,0.832187585700372,0.007811237579148,0.00231091803106,0.692536177793814,0.993618539741012,DERMASON
25895,592.636,217.882444628867,151.450688871838,1.43863620728227,0.718910391783876,26198,181.577911682333,0.724781683833408,0.988434231620734,0.926509166849438,0.833375593851197,0.008414073938168,0.002503509231634,0.694514880426836,0.999154253478359,DERMASON
32137,672.234,255.814235063767,160.406474930355,1.59478746213229,0.778984803160876,32491,202.282226725815,0.728730158730159,0.989104675140808,0.893663968955091,0.790738743195396,0.007960115600827,0.001919690474635,0.625267759990234,0.997169184107966,DERMASON
33552,679.815,254.059470599845,168.845659268867,1.50468464335992,0.74720726005932,33963,206.687525518484,0.802199641362821,0.98789859553043,0.912319150361347,0.81353993626172,0.00757211106938,0.002046031175336,0.661847227892723,0.995871360060512,DERMASON
38957,737.829,277.596885791822,179.114325855138,1.54983072664067,0.763986899162912,39326,222.714150749897,0.699658764367816,0.990616894675278,0.899257207736823,0.802293405110157,0.007125725435527,0.00182113330254,0.643674707883251,0.997586840238922,DERMASON
29842,648.297,245.638672872125,155.109501737124,1.58364684381765,0.775413407697636,30177,194.925664020895,0.798875652523089,0.988898830234947,0.892256594122675,0.793546316391188,0.008231307314259,0.00201343539535,0.629715756258023,0.997247369900261,DERMASON
26210,607.859,223.42999397603,149.870211256407,1.49082324034209,0.741665127667767,26556,182.678976533997,0.727247502774695,0.986970929356831,0.89139702932812,0.817611696993533,0.008524608698055,0.002349863305306,0.668488887060644,0.996598768740424,DERMASON
30350,640.443,235.871389599241,164.082513244972,1.43751692325123,0.718386697466436,30681,196.577771334178,0.792842215256008,0.989211564160229,0.929838647361563,0.833410833200986,0.00777170970673,0.002312772413737,0.694573616896761,0.99846132873291,DERMASON
38909,727.644,273.83153977677,181.243775807511,1.51084658525097,0.749609305041795,39304,222.576902319402,0.783949871050935,0.989950132302056,0.923468376596018,0.812824200239493,0.007037742932914,0.001894958327194,0.660683180494971,0.998190927183575,DERMASON
33015,679.242,250.32392250492,168.55299733971,1.48513480303412,0.739333382428696,33428,205.02683621768,0.702521544845196,0.987645087950221,0.899232721007247,0.819046114993864,0.007582126987882,0.002104768014159,0.670836538486542,0.996282690453302,DERMASON
39048,739.172,272.858001617461,182.797023116401,1.49268296039872,0.742420095104161,39452,222.974118997741,0.793142671433214,0.989759707999594,0.898085416049578,0.817180063168328,0.006987758697436,0.001922156357585,0.667783255639793,0.996788686933098,DERMASON
30609,649.193,238.859244859148,163.463143138877,1.46124221199035,0.72915438359669,30969,197.414764454938,0.742792661619103,0.98837547224644,0.912664900615507,0.826489946291804,0.007803562509692,0.002246068393122,0.683085631321429,0.998153558890947,DERMASON
30243,647.283,230.574683562888,167.359363293979,1.37772204091065,0.687867988856163,30655,196.230944428817,0.749182520808562,0.986560104387539,0.907081545706398,0.851051561240878,0.007624067835958,0.002467118475443,0.724288759890537,0.997868588485034,DERMASON
34514,694.842,245.720657916964,180.431106907198,1.36185307582992,0.67883201643908,34944,209.629648778481,0.812935745242133,0.987694597069597,0.898324067884725,0.853121795113053,0.007119448858926,0.002326324456123,0.727816797296919,0.991179544039491,DERMASON
28429,751.652,224.451036198919,162.690791266,1.37961733698831,0.688918643892987,29263,190.254900113705,0.741593843745924,0.971499846222192,0.63232130193569,0.847645452369808,0.007895143557597,0.002514182154034,0.718502812923217,0.991258937383735,DERMASON
28754,618.817,222.803289457472,164.995886908465,1.35035662786598,0.672006649771749,29033,191.339305604768,0.779093396916574,0.990390245582613,0.943590718515237,0.858781331598297,0.007748601566998,0.002599761290891,0.737505375501744,0.995895271895571,DERMASON
34817,691.403,255.073853962086,174.040964089287,1.4655966501727,0.731057396566707,35137,210.547812216238,0.79233990259888,0.990892791074935,0.915247797160571,0.825438628639428,0.007326129590777,0.002097942182893,0.68134892965014,0.998582708893999,DERMASON
39131,724.451,268.207983989489,186.29947515674,1.43966043792575,0.719388209386793,39509,223.210968872571,0.814228344326765,0.990432559669949,0.936942152515,0.832230888702099,0.006854105031548,0.002028176943392,0.692608252109885,0.997120699543504,DERMASON
24568,574.445,211.314700524247,148.667184449521,1.42139438038526,0.710661095157902,24805,176.864211006788,0.831488814431245,0.990445474702681,0.935583944113913,0.836970691428509,0.008601217051622,0.002603638419889,0.700519938310317,0.995715103662111,DERMASON
34613,691.652,254.865712829736,173.368585840575,1.47008012780414,0.732994068060677,35013,209.930084461275,0.758557966250274,0.988575671893297,0.909230157837684,0.823689001280136,0.007363294508703,0.002090763942099,0.678463570829867,0.997395812916028,DERMASON
35702,691.2,254.32482832758,179.08571001813,1.42012910076316,0.710040011357067,36036,213.206937565678,0.746778781793842,0.990731490731491,0.939063478893916,0.838325298271937,0.007123545692891,0.00217033245869,0.702789305722732,0.998051544761991,DERMASON
28581,627.368,236.723160530164,153.960020333469,1.53756254394767,0.759608974489042,28927,190.762835552619,0.784674939600264,0.988038856431707,0.912520349201552,0.805847789144874,0.008282535969006,0.002154543011236,0.649390659269681,0.998478754082543,DERMASON
30200,639.057,234.24662699707,164.556349004281,1.42350403624339,0.711691776541006,30517,196.091392597946,0.719767386434053,0.989612347216306,0.929260793842811,0.83711511713848,0.007756510827718,0.002349561974086,0.700761719341772,0.997537135927872,DERMASON
27713,626.514,237.462933783865,149.126921219051,1.5923545651094,0.778212662761513,28017,187.84378484061,0.791551226757305,0.989149444979834,0.887221066961741,0.791044656306583,0.008568647702662,0.002069645933636,0.6257516482712,0.996418493749374,DERMASON
34460,677.801,245.457548998261,179.072224796197,1.37071815172687,0.683933259889423,34864,209.465593144969,0.757828993666432,0.988412115649381,0.942585439277346,0.853367900069975,0.007122970081203,0.002330161880393,0.72823677286984,0.998207363327684,DERMASON
34949,688.79,257.470090430533,173.385519267789,1.48495728777026,0.739260066698469,35312,210.946554484659,0.785918280150217,0.98972020842773,0.9257014652139,0.819305085619541,0.007367023103108,0.002047643735691,0.671260823322043,0.996793651586731,DERMASON
33238,675.669,251.343652070903,168.619077212877,1.49060032960321,0.741574393962064,33623,205.718098347976,0.710745215438897,0.98854950480326,0.914906598867031,0.818473419372227,0.007561936701092,0.002093298296274,0.669898738218865,0.998551279989812,DERMASON
30057,633.911,234.201346157811,163.714513546012,1.43054724401077,0.715089227038961,30379,195.626585606621,0.77710843373494,0.98940057276408,0.939937376039444,0.835292319262772,0.007791906915454,0.002339793177484,0.697713258619381,0.998111779227727,DERMASON
41182,763.149,287.888962853762,182.409358164578,1.57825763848155,0.77365252228322,41640,228.985918631001,0.743934823057608,0.989000960614794,0.888584266688927,0.795396656964992,0.006990650353401,0.001725966606619,0.632655841911086,0.998493915026149,DERMASON
41541,761.157,284.923462815378,186.176712163106,1.53039260122803,0.756989447992751,41998,229.98183390834,0.710539819376026,0.989118529453784,0.901028067054931,0.807170570074679,0.006858849397351,0.001795941992639,0.651524329194683,0.997088012919598,DERMASON
41637,752.604,283.117568625663,187.728665423385,1.50812113849074,0.748551453883167,42017,230.247421102035,0.761898662372596,0.990956041602209,0.923753825816377,0.813257270538614,0.006799663007077,0.001834758762647,0.661387388083916,0.997452300700532,DERMASON
26987,609.579,230.744976874007,149.461709059952,1.54384008001307,0.761865305667965,27289,185.366975466958,0.789093567251462,0.988933269815677,0.912650463697378,0.803341325034233,0.008550227030571,0.002196634712721,0.645357284507758,0.996328441751473,DERMASON
23941,569.42,214.435869412801,142.235810459863,1.5076081664632,0.748351539995087,24224,174.592748819945,0.752293866264455,0.988317371202114,0.927869109875821,0.814195634797667,0.008956846807268,0.002428007297151,0.662914531723575,0.99941536169359,DERMASON
24541,578.864,206.477283298831,151.873212412484,1.35953720882681,0.677476504815083,24910,176.766998241599,0.727464058099896,0.985186672019269,0.920341566147698,0.856108698339313,0.008413564373857,0.00278788864666,0.732922103372233,0.996434870706162,DERMASON
25792,597.381,214.522309523253,153.371985887785,1.39870595194751,0.699179108195243,26121,181.216429547128,0.725921756262314,0.987404770108342,0.908222115859888,0.844743980007754,0.008317397236479,0.002612568152691,0.71359239175934,0.998105925618245,DERMASON
30480,658.655,242.177902686625,160.82231986817,,0.747673192560741,30893,196.99832822521,0.698185816382628,0.986631275693523,0.882894559569322,0.813444686900786,0.007945469248249,0.002145909593363,0.661692258647117,0.99642415029514,DERMASON
32190,663.51,245.343125447861,167.394660334273,1.46565681938678,0.731083538937087,32559,202.448958863771,0.734931506849315,0.988666728093615,0.91883154196399,0.825166625289424,0.007621718715373,0.002179712908873,0.680899959491536,0.997965668948955,DERMASON
26137,602.259,217.317116985629,154.236721005151,1.40898429096124,0.704472665318956,26529,182.424400727378,0.737458382709779,0.985223717441291,0.90552199657526,0.839438711767197,0.008314539426316,0.002546677393985,0.704657350813371,0.992851137806406,DERMASON
32911,669.371,245.919827442298,170.831252336319,1.43954823300219,0.719335929463307,33262,204.703655699596,0.808048319379312,0.989447417473393,0.923032848220063,0.832399964771557,0.007472268464717,0.002212893138949,0.69288970135169,0.997448145246237,DERMASON
24991,628.397,218.765614810588,145.79191775892,1.50053321318083,0.745567814040332,25568,178.380294490385,0.794247576672493,0.977432728410513,0.795289580319285,0.815394570325095,0.008753775951766,0.002386967194768,0.664868305315646,0.997656974517381,DERMASON
30063,648.1,250.307992222075,153.498391960816,1.63068804190452,0.789898132779504,30410,195.646110192289,0.789511003729188,0.988589279842157,0.899410882332677,0.781621507389624,0.008326114899447,0.001916938442565,0.610932180814028,0.996239801668084,DERMASON
30653,656.694,231.927096260912,169.464224467411,1.3685903145033,0.682721330478283,31156,197.55660395129,0.740732685708762,0.983855437154962,0.893216532138003,0.851804757340833,0.007566211994288,0.002457075566729,0.725571344628476,0.993009914739669,DERMASON
35452,703.811,265.075197519255,170.524057247367,1.554473907073,0.765610455499635,35847,212.459145107832,0.711202054244905,0.988980946801685,0.899370222314167,0.801505184552014,0.007477016741489,0.001903414877632,0.642410560863759,0.998610454490845,DERMASON
31985,663.916,249.487151677511,163.76978460299,1.52340159866679,0.754390659131771,32450,201.803287481533,0.711805941916101,0.985670261941448,0.911863745397314,0.808872465474237,0.007800129800766,0.002059689715921,0.65427466540237,0.996723071241147,DERMASON
23521,559.892,205.847682576302,145.721681420069,1.41260847782087,0.706302413048595,23770,173.054521269211,0.768208243516886,0.989524610854018,0.942881515212539,0.840692103517193,0.008751655226236,0.002696608105731,0.706763212916162,0.99837970637729,DERMASON
40161,742.62,276.329945359696,185.838308031794,1.48693747960954,0.74007601098154,40661,226.129549940093,0.809175531914894,0.987703204544896,0.915126432060701,0.818331685499167,0.006880554402522,0.001903358801319,0.669666747491908,0.995752585693934,DERMASON
26324,604.623,228.082551753669,147.713827192021,1.54408396349499,0.761952275687512,26599,183.07582520805,0.821469808082384,0.989661265461108,0.904882977693361,0.802673522373484,0.008664433663336,0.002218583060346,0.644284783519457,0.994829802156232,DERMASON
32805,661.531,231.302473121519,181.526821665118,1.27420549205796,0.619745602526435,33142,204.373734283633,0.778144124484084,0.98983163357673,0.94199696851763,0.883577817070126,0.007050829846716,0.002650935817709,0.78070975881841,0.994784662389661,DERMASON
33143,675.558,253.666442028481,166.745012888295,1.52128353127068,0.753594433835314,33472,205.423898880236,0.762346175963197,0.990170889101338,0.912591455648922,0.809818978172808,0.007653695864239,0.002030498927654,0.655806777408851,0.997668050167781,DERMASON
39704,736.873,271.659918933958,186.481404320688,1.45676680162055,0.7271754315913,40106,224.839282342221,0.757738844994084,0.989976562110407,0.918880084404559,0.827649817553249,0.006842129733376,0.001980421178097,0.685004220495927,0.997891407388429,DERMASON
35858,714.124,276.128760216705,166.154469523799,1.66187982187956,0.79870090765872,36348,213.672234029397,0.703718967716613,0.986519203257401,0.883585680586048,0.773813759427696,0.007700617999239,0.00170314307861,0.598787734279625,0.995113253188289,DERMASON
33999,678.536,247.015008746486,175.497264919427,1.40751486275238,0.703725398026244,34365,208.059778144289,0.799506172839506,0.989349628982977,0.927962057081236,0.842296098525022,0.007265361003161,0.002255776757138,0.709462717590474,0.998579319577288,DERMASON
33421,676.708,256.273065294676,166.551576475371,1.53870092807301,0.760020693179657,33778,206.283636831897,0.802309391204148,0.989430990585588,0.917121095191988,0.80493686136973,0.007668025052951,0.001985685889967,0.647923350791753,0.996960261183443,DERMASON
29453,632.811,227.324303296875,165.359275524379,1.37472967619141,0.686197017030264,29820,193.65103746452,0.740248316075199,0.987692823608317,0.924254049032466,0.851871245863318,0.00771820538814,0.002507217042426,0.725684619528721,0.997620182021803,DERMASON
32737,669.66,239.931102981776,174.131227972582,1.37787521385627,0.687953120858952,33112,204.161805869744,0.801827177427256,0.988674800676492,0.917360477141436,0.850918465061411,0.0073290497902,0.002370168526902,0.724062234182467,0.997667405769414,DERMASON
33849,695.046,262.338535931981,166.299569464274,1.57750580339499,0.773405109117237,34268,207.600301901853,0.689922954628837,0.987772849305475,0.880498479353117,0.791345050258569,0.007750259562527,0.001874819972386,0.626226988568736,0.98787670870975,DERMASON
27549,633.705,226.522625935397,156.185546180646,1.45034307895174,0.724293265590112,28159,187.287149099742,0.692185929648241,0.978337298909762,0.862067823651453,0.826792239081473,0.008222535334691,0.002370124046797,0.683585406605356,0.991433363342486,DERMASON
35227,698.954,263.24947652468,171.063631282644,1.53889797937072,0.760091845241067,35601,211.783874368153,0.768309705561614,0.989494677115811,0.906125461943131,0.804498748350971,0.007472946220929,0.001930959258342,0.647218236098279,0.996002835743523,DERMASON
28186,616.055,223.290711293862,161.410200832633,1.3833742238224,0.690983846326871,28485,189.440042778461,0.747678921958725,0.989503247323152,0.93326362310809,0.848400910547277,0.007922043258847,0.002531753832695,0.719784105017449,0.995730777598216,DERMASON
33662,677.564,254.570295242427,168.862396209915,1.50756059937683,0.748332989248749,34054,207.026060086345,0.714813556442708,0.988488870617255,0.921401963193852,0.813237302055195,0.007562542191267,0.002040406681166,0.661354909454012,0.997032603697297,DERMASON
34749,697.879,255.762315649063,173.474996238573,1.47434685801822,0.734816052835941,35209,210.342104534499,0.739844149207971,0.986935158624215,0.896585921008213,0.822412418345141,0.007360278443957,0.002076981580373,0.676362185848304,0.997192463587781,DERMASON
27998,615.426,228.006677939438,156.595063610807,1.45602723790906,0.726846128768193,28329,188.807205300791,0.787566807313643,0.988315860072717,0.92893471523401,0.828077523900161,0.008143677331932,0.002362024012311,0.685712385588622,0.998415910788635,DERMASON
36555,709.93,266.677721843632,175.153500692732,1.52253720758604,0.754066219494028,36948,215.738896719608,0.747454300085879,0.989363429684963,0.911434774763898,0.808987324580897,0.007295246118004,0.001927465347894,0.654460491332558,0.996440448948862,DERMASON
29986,650.014,246.314967379637,155.895707164042,1.57999839675156,0.774223712127606,30489,195.395396538477,0.691208335254253,0.983502246711929,0.891831852609841,0.793274556626192,0.008214332267713,0.002006532178051,0.629284522190482,0.994268536161533,DERMASON
28723,620.313,226.588456350586,161.885293886809,1.3996852395315,0.699690234120509,29059,191.23613529725,0.784910094551019,0.988437317182285,0.938032523608396,0.843980043720153,0.007888746173818,0.002468973655433,0.712302314197872,0.996999035266893,DERMASON
39814,740.266,278.435684471703,182.38166458758,1.52666489310387,0.755609290585501,40185,225.150525724649,0.737296296296296,0.99076769939032,0.91299851312149,0.808626689326275,0.006993411475152,0.001844425552793,0.653877122690772,0.998251247615774,DERMASON
32854,681.72,253.861256583197,165.085958903741,1.53775195824631,0.759677558747786,33223,204.526311272484,0.708304587788893,0.98889323661319,0.888353967252557,0.805661777717763,0.007726951256565,0.002008163071666,0.649090900075347,0.998140802670724,DERMASON
31751,661.724,247.781701346396,163.859381582713,1.51216060351918,0.750116753657762,32145,201.063743088818,0.731724741887906,0.987743039352932,0.911199555844406,0.811455172017458,0.007803902281704,0.002087131035796,0.658459496193882,0.995696509157476,DERMASON
28753,622.095,226.559770804784,162.060036907269,1.39799900782709,0.698809227539123,29065,191.335978398654,0.736425571150497,0.989265439532083,0.933640337241938,0.844527595163921,0.007879517643543,0.002472491312775,0.713226858993356,0.997090441228345,DERMASON
33231,668.878,246.175599736141,172.24401985717,1.42922581544647,0.714456857435158,33609,205.696434852659,0.729517913593256,0.988753012585915,0.933382063110425,0.835567924169296,0.007408010584579,0.002227452217865,0.698173755900586,0.997847955600341,DERMASON
31675,653.568,233.573637533621,173.135687814858,1.34907852033021,0.67123269519367,32010,200.822963277326,0.786995627111906,0.989534520462355,0.931847677959681,0.859784372063047,0.007374069061835,0.002485679616011,0.739229166443848,0.997278190051,DERMASON
33752,685.368,258.843070510429,166.339892780822,1.55610939855236,0.766178057855907,34150,207.302631710022,0.759137221385034,0.988345534407027,0.902945899069382,0.80088151983837,0.007668969853947,0.001946210823397,0.641411208818617,0.998106010379482,DERMASON
34254,694.44,267.656698974903,163.388642064744,1.6381597618569,0.792061675920204,34608,208.838567715253,0.749950738916256,0.989771151178918,0.89258934973982,0.780247864204716,0.007813881560545,0.001786392723054,0.60878672959602,0.997289923976658,DERMASON
36183,699.394,257.860967616773,179.480467563135,1.43670768812805,0.718007068666105,36516,214.638362011902,0.782166018158236,0.99088070982583,0.929545454981244,0.83238019307712,0.007126577885106,0.00211031724621,0.692856785827103,0.995432670969486,DERMASON
27381,610.721,220.244385107258,158.64460750782,1.38828787544135,0.693650527627861,27756,186.715216236903,0.747257245783527,0.986489407695633,0.922515053853668,0.847763797229036,0.008043693988797,0.002562918341869,0.718703455892194,0.997767293852931,DERMASON
22333,545.278,201.037297508761,142.038580571196,1.41537106820067,0.707684588252865,22596,168.627574116959,0.799434421534937,0.988360771818021,0.943889116077781,0.838787509614282,0.009001804392995,0.002748635512949,0.703564486284929,0.995804818501152,DERMASON
35425,692.524,252.713270727981,178.706631972679,1.41412362786076,0.707061808210419,35784,212.378225984311,0.738020833333333,0.989967583277443,0.928218169416139,0.840392059239791,0.00713375499585,0.002194955465531,0.706258813233296,0.998737275178103,DERMASON
28122,640.318,248.992112565531,145.37238296157,1.71278827169913,0.811866350798992,28556,189.224846352275,0.740461834171516,0.984801792968203,0.861915413102844,0.759963214908964,0.008853997317599,0.001821752750857,0.577544088014769,0.989210740340865,DERMASON
31475,658.092,236.201460115544,169.917123799394,1.39009803623092,0.694623240543815,31904,200.187948364878,0.789975654443691,0.986553410230692,0.913276704575449,0.847530528672224,0.007504414936157,0.002388460178638,0.71830799703142,0.998518536082342,DERMASON
38467,726.952,274.354331006079,178.945939445157,1.53316879867041,0.758009163547883,38868,221.309072492131,0.712800652262536,0.98968302974169,0.914716914753895,0.80665419671187,0.007132199833782,0.001862742640237,0.650690993072873,0.997619128155194,DERMASON
35017,701.208,263.895160362776,169.14389899303,1.56018137180136,0.767581695878344,35418,211.151673301424,0.703576451677718,0.988678073296064,0.89494238222245,0.800134693683485,0.007536201284027,0.001905393411561,0.640215528035964,0.998852340779683,DERMASON
33334,685.4,263.431671159716,161.381135449524,1.63235727909543,0.790384578241263,33763,206.014967864478,0.777578203363736,0.987293783135385,0.891680142090384,0.782043278841645,0.00790279207895,0.00182340638066,0.611591689981391,0.998336146975397,DERMASON
36292,707.3,263.729390984777,175.674694530715,1.50123722536866,0.745847048692756,36678,214.961414113158,0.759119812583668,0.98947598015159,0.911619171865688,0.815083268916227,0.007266873993849,0.001978496592146,0.664360735267163,0.997363066856356,DERMASON
35081,719.421,281.492955302625,159.622730008872,1.76348916778318,0.823678114648165,35591,211.34454445018,0.781662210338681,0.985670534685735,0.851756795378567,0.750798698400712,0.008024085838563,0.001572785051907,0.563698685520203,0.994076525808497,DERMASON
28194,634.778,227.037084357479,159.011820385401,1.42780004535012,0.713771953917911,28708,189.466925145956,0.768061457992808,0.982095583112721,0.879271155004489,0.834519724749601,0.008052673773054,0.00240916359984,0.69642317099615,0.994353035131174,DERMASON
33179,675.765,257.032684560772,164.716176557303,1.56045805538324,0.767676579479255,33494,205.535434547836,0.791672631830112,0.990595330506956,0.913023103823109,0.799647075620223,0.007746848445124,0.001953881567252,0.639435445547974,0.997812191902909,DERMASON
26006,593.423,221.903769108098,149.426950130618,1.48503177582174,0.73929083515892,26248,181.966666179228,0.7141170332537,0.990780249923803,0.928014309114442,0.820025125803901,0.00853279124464,0.002380014053181,0.672441206949704,0.998596559692237,DERMASON
28929,637.003,245.2400629682,150.809111586347,1.62616210909635,0.788570125124541,29192,191.92067837949,0.81206490006737,0.990990682378734,0.895901637036532,0.782582894722124,0.008477308685686,0.001961368357414,0.612435987111659,0.995920196488,DERMASON
38085,738.65,282.294253890844,172.191645888635,1.63941898826739,0.792422816703646,38558,220.207465952539,0.772201946472019,0.987732766222314,0.877175351622228,0.780063578756682,0.007412216197738,0.00169296447673,0.608499186902683,0.997585121353527,DERMASON
26043,589.855,219.307401872472,151.427924288002,1.4482626167111,0.723349092622237,26259,182.096066578984,0.796422018348624,0.991774248828973,0.940611631093009,0.830323395490654,0.008420973078081,0.002469057143965,0.68943694109913,0.998485748373522,DERMASON
30595,641.833,234.19670602078,166.48499769519,1.4067135733729,0.70331658536063,30939,197.36961232969,0.778261090761091,0.988881347167006,0.933289191323196,0.842751444643197,0.007654737899029,0.002381815462153,0.710229997448197,0.999090177626981,DERMASON
27955,615.682,224.530770302697,158.722126997272,1.41461543233072,0.707307602032858,28262,188.662162271801,0.795554796664675,0.98913735758262,0.926736881423741,0.840250812917356,0.008031864435797,0.002469630031557,0.706021428608277,0.998748808465451,DERMASON
28492,640.735,246.982733588539,147.396820719545,1.67563134932522,0.802397482162463,28924,190.465590353203,0.675165876777251,0.985064306458304,0.87211931287625,0.771169658647109,0.008668494089167,0.001891137717751,0.594702642417899,0.996502391161979,DERMASON
37912,723.057,275.39419820272,175.777009701177,1.56672478767783,0.76980910240751,38295,219.70675369683,0.723539066376579,0.98999869434652,0.911258284963229,0.797790059233935,0.007264037724275,0.001815149230173,0.636468978612486,0.997171725380172,DERMASON
30530,647.072,243.57047129291,159.848788272969,1.52375550621611,0.754523294946096,30841,197.159842008368,0.699940391581457,0.989916020881294,0.91628684880933,0.809457078117116,0.007978069809791,0.00211277327594,0.655220761313899,0.998396242839164,DERMASON
33802,678.676,256.108856081992,168.354772201116,1.52124500383063,0.753579911961365,34132,207.4561232915,0.777557968347442,0.990331653580218,0.922204587744237,0.810031040961285,0.007576736763564,0.002012188248615,0.656150287320823,0.998165346348834,DERMASON
37191,731.21,287.206296960709,166.615181581049,1.72377027252465,0.814528381900927,37794,217.607563995936,0.721846977989985,0.98404508652167,0.874104740677426,0.757669891986058,0.007722467719629,0.001569842141728,0.574063665222165,0.989553880646512,DERMASON
34585,709.382,266.192393426527,165.711351730888,1.60636184936092,0.782600116513768,35082,209.845156376471,0.801840860613929,0.985833190810102,0.863649081009385,0.788321385428286,0.007696758520356,0.001833584194049,0.621450606723573,0.998274545902944,DERMASON
26933,608.738,227.95909995605,152.078811473522,1.49895371845235,0.744939519385758,27233,185.181426331995,0.707051349364696,0.988983953291962,0.913342714603206,0.812344961739618,0.008463932720308,0.002273599317995,0.659904336863742,0.989166059564738,DERMASON
32456,672.456,251.357233608662,164.818708454104,1.52505280478312,0.755008502388549,32878,203.283699946465,0.772909125547723,0.987164669383783,0.901938888974861,0.808744180654684,0.007744553660607,0.002043717345117,0.654067149742816,0.997486941231782,DERMASON
33359,680.514,250.217668090046,170.37076438793,1.46866552479806,0.73238548671851,33781,206.092207452927,0.705801455653351,0.987507770640301,0.905208782492549,0.823651699042931,0.007500754461766,0.00212940910292,0.678402121336307,0.996345807556505,DERMASON
35465,692.525,257.334986464315,175.715815321921,1.46449530449415,0.730578147901744,35843,212.498095177422,0.739778890279516,0.989454007756047,0.9292635796239,0.825764495131677,0.007256026687278,0.002081150355489,0.681887001420072,0.998620311775291,DERMASON
36686,711.386,263.163565387226,177.705232009363,1.48089936582936,0.737574900030355,37109,216.125116398243,0.750286321989529,0.988601147969495,0.910960608241231,0.821257745464236,0.007173405805681,0.002012904064179,0.674464284485,0.998813731168392,DERMASON
31521,674.54,252.269991696056,159.605399329343,1.58058557389716,0.774415860541462,31958,200.334180033256,0.797515433660561,0.986325802615933,0.870551432353413,0.794126081688805,0.008003235674504,0.001963374780828,0.630636233618415,0.996774533234108,DERMASON
30124,640.849,237.226105929875,161.986311452933,1.46448242324972,0.730572534390577,30443,195.844499656238,0.727949349958919,0.989521400650396,0.921745616687566,0.825560487487536,0.0078749869184,0.002256447321578,0.681550118500657,0.998118169107977,DERMASON
41627,773.762,299.465244089019,177.37178300408,1.68834771245509,0.805721148208182,42043,230.219770064803,0.679890896024565,0.990105368313393,0.873715785539303,0.768769580473812,0.007194014559998,0.001550014770183,0.591006667861881,0.997824755730312,DERMASON
29715,653.335,247.327514580508,153.287679575908,1.61348593223392,0.784778694964155,30100,194.510444634229,0.772520473157416,0.987209302325581,0.874810021593308,0.786448871101695,0.008323322045449,0.001964076660437,0.618501826857131,0.997943996694957,DERMASON
28264,631.777,241.224684196586,149.820176506107,1.61009478043668,0.783746025915216,28640,189.70198336442,0.720193655242706,0.986871508379888,0.889848076354878,0.78641198762985,0.008534697289718,0.002013577663182,0.618443814287932,0.99575315737835,DERMASON
30951,663.637,259.747145409468,151.968780332889,1.7092138585339,0.810986912040904,31288,198.514576666546,0.677739336077779,0.98922909741754,0.883127414288304,0.764260859743447,0.008392205273157,0.00176612864736,0.584094661735793,0.998342690534489,DERMASON
32231,665.138,247.450577101126,166.326058440789,1.48774388944723,0.740407104778797,32591,202.577846188469,0.79730364873222,0.988954005707097,0.91550374194078,0.818659825172609,0.007677409236484,0.002127200209727,0.670203909351647,0.997091770821558,DERMASON
